,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_k,param_min_k,param_sim_options
13,0.7984713590000001,0.7987496740000001,0.794153808,0.7945353059999999,0.7935826229999999,0.7958985540000001,0.002236709,5,0.603687402,0.604074021,0.60007484,0.6007194020000001,0.599898602,0.601690853,0.001812903,6,52.12300997,1.716394108,148.19935159999997,7.924070133,"{'k': 75, 'min_k': 10, 'sim_options': {'name': 'msd', 'user_based': False}}",75,10,"{'name': 'msd', 'user_based': False}"
14,0.798468837,0.7987644140000001,0.7941575759999999,0.79453508,0.793579963,0.795901174,0.002239884,6,0.603683792,0.6040718310000001,0.600078021,0.600720981,0.599895619,0.601690049,0.001811386,5,64.29908442,2.513570876,156.3834421,4.399864378,"{'k': 75, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': False}}",75,5,"{'name': 'msd', 'user_based': False}"
15,0.798786135,0.795161111,0.795464869,0.7946090509999999,0.795911664,0.795986566,0.001462483,6,0.602595255,0.60135521,0.60178862,0.600651405,0.602218566,0.601721811,0.000677392,6,54.12462616,0.7062337040000001,149.8385002,0.608258678,"{'k': 140, 'min_k': 20, 'sim_options': {'name': 'msd', 'user_based': False}}",140,20,"{'name': 'msd', 'user_based': False}"
16,0.7975660990000001,0.797472957,0.796314992,0.793759043,0.7968904929999999,0.796400717,0.001395241,1,0.603118765,0.6025241689999999,0.60247118,0.600617575,0.603000219,0.602346382,0.000901114,1,30.07480907,0.091138837,137.0046437,0.7578111559999999,"{'k': 200, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': False}}",200,5,"{'name': 'msd', 'user_based': False}"
17,0.800339347,0.799861802,0.7993198970000001,0.796170935,0.798993535,0.798937103,0.001457584,2,0.605201719,0.6040211879999999,0.604355475,0.602832021,0.604120446,0.60410617,0.000760692,2,31.071317200000006,0.556402516,88.27844281,2.181353758,"{'k': 50, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': False}}",50,5,"{'name': 'msd', 'user_based': False}"
18,0.805287665,0.8053512620000001,0.802022351,0.806962148,0.8054447220000001,0.80501363,0.00161984,4,0.609634996,0.609723449,0.608253381,0.611650979,0.609548042,0.609762169,0.001086974,4,332.4107515,3.414730524,244.1708911,8.288653799,"{'k': 150, 'min_k': 5, 'sim_options': {'name': 'cosine', 'user_based': False}}",150,5,"{'name': 'cosine', 'user_based': False}"
19,0.805298484,0.80534977,0.8020296240000001,0.8069641120000001,0.805486417,0.805025682,0.0016202229999999998,5,0.6096448320000001,0.60972159,0.608263059,0.6116513379999999,0.609582313,0.609772627,0.001082913,5,212.3861805,17.49038491,210.918246,21.48932759,"{'k': 150, 'min_k': 10, 'sim_options': {'name': 'cosine', 'user_based': False}}",150,10,"{'name': 'cosine', 'user_based': False}"
20,0.8054781109999999,0.805502981,0.8021468270000001,0.806949845,0.80563368,0.8051422890000001,0.001595268,6,0.609748626,0.609770045,0.608333606,0.611696104,0.60971837,0.60985335,0.001071587,6,197.4920375,56.51043977,120.2297531,12.41259434,"{'k': 150, 'min_k': 15, 'sim_options': {'name': 'cosine', 'user_based': False}}",150,15,"{'name': 'cosine', 'user_based': False}"
21,0.80994938,0.808991839,0.8069616270000001,0.805610715,0.8035998329999999,0.807022679,0.0022872,7,0.613068406,0.613061162,0.610928997,0.610772718,0.608738834,0.6113140229999999,0.001625005,8,24.13455176,0.901518202,96.86330414,5.272874727,"{'k': 75, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': True}}",75,5,"{'name': 'msd', 'user_based': True}"
22,0.8068578759999999,0.811554459,0.80665955,0.8050215540000001,0.8069619,0.807411068,0.002188608,2,0.60967368,0.613813201,0.6104716720000001,0.609737368,0.611071794,0.6109535429999999,0.0015192729999999998,2,13.25728507,0.082114369,67.68622842,0.445555896,"{'k': 100, 'min_k': 5, 'sim_options': {'name': 'msd', 'user_based': True}}",100,5,"{'name': 'msd', 'user_based': True}"
