,Unnamed: 0,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_lr_all,param_reg_all,param_n_epochs
13,13.0,0.79319924199992,0.7930581578656778,0.7910254279650484,0.7888297040548962,0.7875555664052236,0.7907336196581529,0.0022491260792234873,11,0.5998894839834041,0.5997641894893733,0.5980170382562635,0.5966703438355261,0.5956598950660172,0.5980001901261168,0.0016689446376178336,11,46.83986325263977,2.4815762603359337,2.3457560062408453,0.19707393822541014,"{'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 22}",0.01,0.02,22
14,14.0,0.7924725998579043,0.7942797021779546,0.7921895516367752,0.7913812290179106,0.7882990673081761,0.7917244299997442,0.001957366018983063,12,0.6003233366946261,0.6007292824810028,0.5987585677118017,0.5987669681504116,0.5962778238692152,0.5989711957814114,0.0015659071346108705,12,46.47458820343017,0.07163646795342267,2.3927127361297607,0.2058268359557948,"{'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 23}",0.01,0.02,23
15,15.0,0.7666059832839974,0.7662767048834885,0.763740388150486,0.7633221756515568,0.7618873352344705,0.7643665174407999,0.0018051623418508715,3,0.581241186762755,0.5808148621207758,0.5790069487664933,0.5783660895261129,0.5768263846588039,0.5792510943669882,0.0016203638568575937,3,46.3646746635437,4.231029012566385,3.2350388050079344,1.4882870915774125,"{'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 20}",0.01,0.05,20
16,16.0,0.7650033643761694,0.7651510929323351,0.7624955569377894,0.7622635894650431,0.7607727799767305,0.7631372767376134,0.0016913732541847756,2,0.579758668272664,0.5799098100487055,0.5777685332377767,0.5773501996027657,0.5761162032088603,0.5781806828741545,0.0014561294433474098,2,44.84818439483642,0.3979129062461812,2.3764633655548097,0.2413548882825756,"{'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 22}",0.01,0.05,22
17,17.0,0.7648132459317472,0.7649698954456197,0.7621420227837784,0.7617125500848693,0.7604289588834816,0.7628133346258992,0.0017887444578017816,1,0.5798829460437498,0.5795875247159058,0.5774527698532886,0.5769190314366963,0.5755587613329987,0.5778802066765278,0.001638387525778032,1,48.20483160018921,1.0529966237437165,2.4850186347961425,0.34127591538065544,"{'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 23}",0.01,0.05,23
0,,0.7638213010810161,0.765504959781952,0.7630301077210441,0.7646365816972484,0.7674983042016864,0.7648982508965894,0.00153926108639227,4,0.580274327525443,0.5807461183097368,0.5792290394966905,0.5796571697531192,0.583484878755087,0.5806783067680152,0.0014958436000571706,4,64.65004301071167,7.956953675419051,3.0483401298522947,0.7372641668210096,"{'lr_all': 0.02, 'reg_all': 0.06, 'n_epochs': 24}",0.02,0.06,24
1,,0.7640281356307862,0.7651648200696206,0.7626490777183922,0.7642535833074074,0.7674468570346398,0.7647084947521693,0.0015885774932964248,3,0.5803698835403529,0.5803547132203049,0.5791483174342313,0.5793648417484915,0.5833335224114222,0.5805142556709606,0.001495426473702769,3,62.46727652549744,1.8179722877446682,2.9470089435577393,0.3853404420621923,"{'lr_all': 0.02, 'reg_all': 0.06, 'n_epochs': 25}",0.02,0.06,25
2,,0.7665170087326957,0.7686517659789813,0.7659700206609983,0.7675968837349111,0.7704588496465772,0.7678389057508327,0.0016014721745388088,8,0.5829963834961774,0.5836670715644091,0.5822671288991503,0.5825668932003668,0.5865901912995299,0.5836175336919267,0.0015590005365867861,8,49.132560062408444,0.9725826586583932,2.4435498237609865,0.19431110981849684,"{'lr_all': 0.02, 'reg_all': 0.07, 'n_epochs': 24}",0.02,0.07,24
3,,0.7667405020061573,0.7683371594213644,0.7659329767672565,0.7672285798701869,0.7701862871882004,0.7676851010506331,0.0014732094665062467,7,0.5831487719635056,0.5834799859654436,0.5821236371135485,0.582200651675148,0.5861575671517247,0.5834221227738741,0.0014655225289211113,7,50.82418336868286,0.9469652668685973,2.3504413604736327,0.32415399285835184,"{'lr_all': 0.02, 'reg_all': 0.07, 'n_epochs': 25}",0.02,0.07,25
4,,0.7625821563884922,0.7644308209944506,0.7614665396995809,0.7629664885681997,0.7663644510498839,0.7635620913401214,0.001691996631481783,2,0.5792326582622157,0.5795582242352659,0.5780741326386956,0.5782169900943622,0.5823153910791923,0.5794794792619463,0.001528292854244624,2,49.534945821762086,0.9668442946379068,2.324298048019409,0.21805026858486887,"{'lr_all': 0.015, 'reg_all': 0.06, 'n_epochs': 24}",0.015,0.06,24
5,,0.7622955765604105,0.7645030130882501,0.7614804038560652,0.7628216634351368,0.7656722597238613,0.7633545833327448,0.0015237166684913832,1,0.5789670176708537,0.579557371403096,0.5778986433622421,0.5782323239532188,0.5819350994255538,0.5793180911629928,0.001429892469339957,1,51.19398965835571,0.5662199811752427,2.336679220199585,0.2959636385964071,"{'lr_all': 0.015, 'reg_all': 0.06, 'n_epochs': 25}",0.015,0.06,25
6,,0.7660499543472322,0.7685862492807621,0.765519056475036,0.7670069787832607,0.770131507748651,0.7674587493269884,0.0016950576394571086,6,0.58257415882397,0.5834826859645864,0.5816507567562782,0.5818390619792757,0.585906488891109,0.5830906304830438,0.0015484940502410404,6,50.83628163337708,4.486313898055572,2.5611454486846923,0.33418944791775856,"{'lr_all': 0.015, 'reg_all': 0.07, 'n_epochs': 24}",0.015,0.07,24
7,,0.7655926574672135,0.7677361412814561,0.7653203122899672,0.7669728964029898,0.7693700547187539,0.766998412432076,0.0014806585809758863,5,0.5822020887259116,0.582870104921896,0.5814349451502204,0.5818373819778675,0.5854751138088746,0.582763926916954,0.0014354196839270774,5,56.379468250274655,7.418659895543637,2.674587345123291,0.9545837830772275,"{'lr_all': 0.015, 'reg_all': 0.07, 'n_epochs': 25}",0.015,0.07,25
