,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_lr_all,param_reg_all,param_n_epochs
10,0.7701300325402293,0.766745845144478,0.7646421662221029,0.7664705160412385,0.7660323242054473,0.7668041768306992,0.001813620393326336,6,0.5837416780257602,0.5820434625561859,0.5795415536402295,0.5812483164063649,0.581370811092418,0.5815891643441917,0.0013561907733812353,6,42.141696500778195,0.08664696102553586,2.3869629859924317,0.2267232155104316,"{'lr_all': 0.025, 'reg_all': 0.05, 'n_epochs': 21}",0.025,0.05,21
11,0.7698427859054006,0.7667696073696336,0.7647330792727821,0.7667567769721709,0.7656006385740627,0.76674057761881,0.0017294109999602446,4,0.583314986661986,0.5821947195855612,0.5793989262475281,0.5814548429072992,0.5808860834135812,0.581449911763191,0.0013082592541116688,4,44.492038774490354,0.7803223679202066,2.366522693634033,0.21388954309292504,"{'lr_all': 0.025, 'reg_all': 0.05, 'n_epochs': 22}",0.025,0.05,22
12,0.7731457710690672,0.7698349212538085,0.7674252789755176,0.7689167532752184,0.7691207372720781,0.7696886923691378,0.0018981190253318896,12,0.5873911498568372,0.5855988248778663,0.5828745587492796,0.5838992805314629,0.5844211384120457,0.5848369904854983,0.0015496769314797838,12,40.26560192108154,0.22370741386546658,2.372547245025635,0.2125566149014125,"{'lr_all': 0.025, 'reg_all': 0.07, 'n_epochs': 20}",0.025,0.07,20
13,0.7726054046545626,0.7697010218082554,0.7669127033959049,0.7690747049880163,0.7687673448368436,0.7694122359367165,0.0018470083018131426,10,0.5870206427431843,0.5855823298102125,0.5824153378650561,0.5840245731213802,0.5842171446294928,0.5846520056338653,0.0015531518398158384,11,42.08741564750672,0.05695182750038891,2.4438513278961183,0.2160917291262499,"{'lr_all': 0.025, 'reg_all': 0.07, 'n_epochs': 21}",0.025,0.07,21
14,0.7727407572108876,0.7695062773570651,0.7669129635609068,0.768418056132831,0.7683197216769995,0.769179555187738,0.001961914335808248,7,0.5868823073738687,0.5854437020291586,0.5825340616181315,0.5836011605900452,0.5839810515737635,0.5844884566369934,0.0015170648748530785,10,44.06599369049072,0.05618422860990546,2.369642400741577,0.23012469985661946,"{'lr_all': 0.025, 'reg_all': 0.07, 'n_epochs': 22}",0.025,0.07,22
15,0.7900082871484968,0.7866262960355582,0.7843940621195147,0.7858916094334396,0.7866808056539614,0.7867202120781942,0.001839530740729261,21,0.6016051177958286,0.5995399319985412,0.5968932735764543,0.5980336290435948,0.5990906273000038,0.5990325159428845,0.0015781800415059345,21,40.02853121757507,0.028915623985720892,2.454093885421753,0.21661820210387792,"{'lr_all': 0.025, 'reg_all': 0.1, 'n_epochs': 20}",0.025,0.1,20
16,0.7895990339892878,0.7862155640287307,0.7841474261012037,0.785494758300702,0.7862836702719805,0.786348090538381,0.0017978568597302683,20,0.6012791418743318,0.5992683194813374,0.5967311458452116,0.5976983832002508,0.5987626074072452,0.5987479195616754,0.0015392869129992092,20,42.03415217399597,0.06266386262775205,2.3954230308532716,0.19310247113554785,"{'lr_all': 0.025, 'reg_all': 0.1, 'n_epochs': 21}",0.025,0.1,21
17,0.7892174026091526,0.7857970314692359,0.7838654466782503,0.7850203955773776,0.7858776949389586,0.785955594254595,0.001784035742854286,19,0.6009511869769055,0.5989611771385968,0.5964619651671453,0.5973100276332192,0.5984438102252992,0.5984256334282332,0.0015340226542229199,19,44.140683841705325,0.12044946976080227,2.370445203781128,0.21086802055535375,"{'lr_all': 0.025, 'reg_all': 0.1, 'n_epochs': 22}",0.025,0.1,22
18,0.772465057511482,0.7698982245232737,0.7671822435923265,0.768515152353556,0.7678445248092762,0.769181040557983,0.0018721106243057765,8,0.5854293457197162,0.5848987898565026,0.5816623567144679,0.5827700721901229,0.5829602978833214,0.5835441724728262,0.001405008025550344,7,40.12098903656006,0.16365445847053223,2.366002416610718,0.23957165829754865,"{'lr_all': 0.03, 'reg_all': 0.05, 'n_epochs': 20}",0.03,0.05,20
19,0.7723524552289723,0.7693464943034597,0.7668263528186664,0.7692300856526716,0.7682962629023881,0.7692103301812316,0.0018116703793984946,9,0.5855264257499744,0.5840992208612238,0.5814993033401561,0.5836067888465516,0.5833023766012696,0.5836068230798351,0.0013008963908737595,8,42.43272228240967,0.6928755237880438,2.3573318481445313,0.2124406873774145,"{'lr_all': 0.03, 'reg_all': 0.05, 'n_epochs': 21}",0.03,0.05,21
20,0.7723160910904108,0.7701910318336879,0.7670908835808452,0.7696272046210563,0.76816797355313,0.769478636935826,0.0017888504417042093,11,0.585465312214118,0.5850604333622712,0.5814455062560856,0.5838596976432786,0.5834765313256804,0.5838614961602867,0.001413851811511941,9,44.22391514778137,0.22305593404398644,2.4349861621856688,0.21685961670829224,"{'lr_all': 0.03, 'reg_all': 0.05, 'n_epochs': 22}",0.03,0.05,22
21,0.774961703626714,0.7715784037622904,0.7695340323553352,0.7708450443143442,0.7708459177748658,0.7715530203667099,0.001827419089316629,16,0.5888076882597345,0.5872371468813126,0.5847072199417271,0.5854866650464284,0.5860051979597627,0.5864487836177931,0.0014381538279479853,17,40.196732711791995,0.20519970819588765,2.337091493606567,0.2141350652031554,"{'lr_all': 0.03, 'reg_all': 0.07, 'n_epochs': 20}",0.03,0.07,20
22,0.7744787543992275,0.7711213439164012,0.7689463536853508,0.7707910018560389,0.7705398377071353,0.7711754583128307,0.0018130317793194552,13,0.5884217585728194,0.5868929457828737,0.5841385506909109,0.5855611177927368,0.5857036639313484,0.5861436073541378,0.0014355889093405647,15,42.12810196876526,0.07811140116455008,2.441465425491333,0.2115253424260765,"{'lr_all': 0.03, 'reg_all': 0.07, 'n_epochs': 21}",0.03,0.07,21
23,0.7745975261018566,0.7713575742483869,0.7688090889724362,0.7705481192660567,0.7707327628547983,0.7712090142887069,0.001893532231170956,14,0.5885691431902121,0.5867994706861701,0.5840926653561948,0.5852673267295803,0.5857970656981727,0.586105134332066,0.0015099868785171146,14,44.09739112854004,0.034300545002253865,2.3304959774017333,0.20709944560972496,"{'lr_all': 0.03, 'reg_all': 0.07, 'n_epochs': 22}",0.03,0.07,22
24,0.7912867535346789,0.7878450345851417,0.7857904588959388,0.787316186207021,0.7878917473164775,0.7880260361078516,0.00179915344095274,24,0.6027524668085373,0.6006827989303936,0.5981668881518336,0.5992013732200748,0.6001296998484253,0.600186645391853,0.001541624547815052,25,40.08597340583801,0.08400833362953224,2.358671236038208,0.20532996034053524,"{'lr_all': 0.03, 'reg_all': 0.1, 'n_epochs': 20}",0.03,0.1,20
25,0.7911010824074415,0.7877218008135063,0.7855785568308387,0.7870476206538752,0.7874629210900337,0.787782396359139,0.0018174827294069624,23,0.6025423878118885,0.600542336051907,0.5979703680047266,0.5989530233283258,0.5997684968173046,0.5999553224028306,0.0015502931111024648,23,42.092297315597534,0.2094025500370148,2.320804166793823,0.21329735345055434,"{'lr_all': 0.03, 'reg_all': 0.1, 'n_epochs': 21}",0.03,0.1,21
26,0.7905028633940716,0.7873522336747266,0.7854228326683043,0.7865421616663231,0.7873463044142768,0.7874332791635404,0.0016895245384809636,22,0.6021320579775027,0.6002882126388644,0.5978583373342794,0.5986062518598093,0.5997004503034099,0.5997170620227732,0.001472918947030124,22,44.02451276779175,0.04947079727995095,2.34720196723938,0.21313484003651925,"{'lr_all': 0.03, 'reg_all': 0.1, 'n_epochs': 22}",0.03,0.1,22
